"","GEOID","NAME","variable","estimate","moe","label","concept"
"157","05089","Marion County, Arkansas","S2701_C03_001",92.8,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"158","05091","Miller County, Arkansas","S2701_C03_001",88.7,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"159","05093","Mississippi County, Arkansas","S2701_C03_001",90.5,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"160","05095","Monroe County, Arkansas","S2701_C03_001",93,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"161","05097","Montgomery County, Arkansas","S2701_C03_001",88.8,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"162","05099","Nevada County, Arkansas","S2701_C03_001",93.8,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"163","05101","Newton County, Arkansas","S2701_C03_001",93.9,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"164","05103","Ouachita County, Arkansas","S2701_C03_001",94.2,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"165","05105","Perry County, Arkansas","S2701_C03_001",94.7,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"166","05107","Phillips County, Arkansas","S2701_C03_001",91.6,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"167","05109","Pike County, Arkansas","S2701_C03_001",88.5,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"168","05111","Poinsett County, Arkansas","S2701_C03_001",90.1,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"169","05113","Polk County, Arkansas","S2701_C03_001",90.3,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"170","05115","Pope County, Arkansas","S2701_C03_001",92.5,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"171","05117","Prairie County, Arkansas","S2701_C03_001",94,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"172","05119","Pulaski County, Arkansas","S2701_C03_001",90.4,0.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"173","05121","Randolph County, Arkansas","S2701_C03_001",92.9,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"174","05123","St. Francis County, Arkansas","S2701_C03_001",92.1,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"175","05125","Saline County, Arkansas","S2701_C03_001",94,0.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"176","05127","Scott County, Arkansas","S2701_C03_001",90.2,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"177","05129","Searcy County, Arkansas","S2701_C03_001",94.2,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"178","05131","Sebastian County, Arkansas","S2701_C03_001",89.5,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"179","05133","Sevier County, Arkansas","S2701_C03_001",81.1,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"180","05135","Sharp County, Arkansas","S2701_C03_001",94,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"181","05137","Stone County, Arkansas","S2701_C03_001",90.9,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"182","05139","Union County, Arkansas","S2701_C03_001",94.2,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"183","05141","Van Buren County, Arkansas","S2701_C03_001",90.1,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"184","05143","Washington County, Arkansas","S2701_C03_001",87.7,0.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"185","05145","White County, Arkansas","S2701_C03_001",90.3,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"186","05147","Woodruff County, Arkansas","S2701_C03_001",92,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"187","05149","Yell County, Arkansas","S2701_C03_001",91.7,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"188","06001","Alameda County, California","S2701_C03_001",95.9,0.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"189","06003","Alpine County, California","S2701_C03_001",95,3.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"190","06005","Amador County, California","S2701_C03_001",94.1,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"191","06007","Butte County, California","S2701_C03_001",93.6,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"192","06009","Calaveras County, California","S2701_C03_001",94.7,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"193","06011","Colusa County, California","S2701_C03_001",91,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"194","06013","Contra Costa County, California","S2701_C03_001",95.2,0.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"195","06015","Del Norte County, California","S2701_C03_001",94.1,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"196","06017","El Dorado County, California","S2701_C03_001",96,0.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"197","06019","Fresno County, California","S2701_C03_001",93,0.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"198","06021","Glenn County, California","S2701_C03_001",91.1,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"199","06023","Humboldt County, California","S2701_C03_001",94.2,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"200","06025","Imperial County, California","S2701_C03_001",93.2,0.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"201","06027","Inyo County, California","S2701_C03_001",92.9,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"202","06029","Kern County, California","S2701_C03_001",92.2,0.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"203","06031","Kings County, California","S2701_C03_001",92.1,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"204","06033","Lake County, California","S2701_C03_001",93.6,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"205","06035","Lassen County, California","S2701_C03_001",93.3,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"206","06037","Los Angeles County, California","S2701_C03_001",91.3,0.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"207","06039","Madera County, California","S2701_C03_001",92.5,0.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"208","06041","Marin County, California","S2701_C03_001",96.2,0.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"209","06043","Mariposa County, California","S2701_C03_001",93.5,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"210","06045","Mendocino County, California","S2701_C03_001",91.8,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"211","06047","Merced County, California","S2701_C03_001",91,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"212","06049","Modoc County, California","S2701_C03_001",90.2,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
